ME400,Summer Training,0-0-0,2,CORE,AA
ME401,Industrial Engineering and Operations Research,3-1-0,8,CORE,BC
ME411,Mechanical Engineering Laboratory - IV,0-0-4,4,Departmental Elective - I,AA
ME445,Finite Element Method,3-0-0,6,Open Elective - I,BC
ME498,Project - I,0-0-8,8,Departmental Elective - I,BB
ME501,Robotics: Advanced Concepts and Analysis,3-0-0,6,CORE,AB
PH401,Introduction to Nanomaterials,3-0-0,6,Departmental Elective - II,BB
