EE280,Electrical Machines,3-0-0,6,CORE,CD
EE281,Electrical Machines Laboratory,0-0-3,3,CORE,BC
HS202,Introductory Macroeconomics,3-0-0,6,HS Elective,BC
MA251,Optimization Techniques,3-0-0,6,Elective-Sc.,BB
ME202,Engineering Materials,3-0-0,6,CORE,BC
ME203,Advanced Solid Mechanics,2-1-0,6,CORE,BB
ME206,Fluid Mechanics - II,2-1-0,6,CORE,BC
ME210,Workshop - II,0-0-6,6,CORE,BC
ME212,Mechanical Engineering Laboratory - I,0-0-4,4,CORE,BB
