HS311,Diasporic Literature,3-0-0,6,HSS Elective,BB
ME306,Manufacturing Technology - II,3-1-0,8,CORE,BB
ME307,Machine Design,3-0-2,8,CORE,CC
ME308,Dynamics of Machinery,2-1-0,6,CORE,BB
ME309,Control Systems,3-1-0,8,CORE,BB
ME311,Mechanical Engineering Laboratory - III,0-0-4,4,CORE,BB
ME322,Applied Thermodynamics - II,2-1-0,6,CORE,BC
