CH101,Chemistry - I,3-1-0,8,CORE,AB
CH110,Chemistry Laboratory,0-0-3,3,CORE,AB
EE101,Electrical Sciences,3-1-0,8,CORE,AB
HS101,English : Language Through Literature,3-0-0,6,CORE,AB
MA101,Mathematics - I,3-1-0,8,CORE,BB
ME110,Workshop - I,0-0-3,3,CORE,AB
ME111,Engineering Drawing,2-0-3,7,CORE,BC
PH101,Physics - I,2-1-0,6,CORE,AB
