CH201,Green Chemistry and Technology,3-0-0,6,Elective-Sc.,AB
EE203,Analog Integrated Circuits,3-0-0,6,CORE,BC
EE204,Analog Circuits Laboratory,0-0-3,3,CORE,BB
EE230,Principles of Communication,3-1-0,8,CORE,BC
EE280,Electrical Machines,3-0-0,6,CORE,CC
EE281,Electrical Machines Laboratory,0-0-3,3,CORE,BC
HS202,Introductory Macroeconomics,3-0-0,6,HS Elective,AB
MA225,Probability Theory and Random Processes,3-1-0,8,CORE,CC
