CE442,Industrial Waste Treatment and Management,3-0-0,6,Open Elective - II,BC
EE483,Distributed Energy Resources,3-0-0,6,Departmental Elective - III,BC
EE499,Project - II,0-0-14,14,CORE,BB
EE508,Intelligent Visual Surveillance Systems,3-0-0,6,Departmental Elective - IV,AB
HS441,Industrial and Organizational Psychology,3-0-0,6,HS Elective,AB
