CS301,Formal Language and Automata,3-0-0,6,CORE,BB
CS331,Programming Language,3-0-2,8,CORE,CC
CS341,Operating Systems,3-0-0,6,CORE,AB
CS342,Operating Systems Laboratory,0-1-3,5,CORE,AB
CS343,Data Communications,3-0-0,6,CORE,BC
CS344,Databases,3-0-0,6,CORE,BB
CS345,Databases Laboratory,0-1-3,5,CORE,AB
