HS441,Industrial and Organizational Psychology,3-0-0,6,HSS Elective,BC
MA412,Matrix Computation,3-0-0,6,Open Elective - II,BC
ME442,Aerodynamics,3-0-0,6,Departmental Elective - IV,BB
ME446,Composite Materials and Engineering,3-0-0,6,Departmental Elective - III,CD
ME499,Project - II,0-0-16,16,CORE,BC
